"idhod","hodnota","duvernost","stapro_kod","stapro_txt","kat_cis","kat_kod","uzemiz_cis","uzemiz_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt"
"760671594","6092","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40614","Chrudim"
"760708313","20428","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40622","Pardubice"
"761353243","9773","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40631","Svitavy"
"760885842","15045","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40649","Ústí nad Orlicí"
"760979698","7979","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40657","Havlíčkův Brod"
"760883067","23955","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40665","Jihlava"
"760678090","12474","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40673","Pelhřimov"
"760708353","8034","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40681","Třebíč"
"760993774","14648","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40690","Žďár nad Sázavou"
"760708354","21522","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40703","Blansko"
"760996726","227084","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40711","Brno-město"
"761252650","32016","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40720","Brno-venkov"
"761238448","76546","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40738","Břeclav"
"760671595","40270","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40746","Hodonín"
"761221691","10857","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40754","Vyškov"
"761250301","43933","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40762","Znojmo"
"761252195","8382","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40771","Jeseník"
"761097568","59723","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40789","Olomouc"
"761220528","7813","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40797","Prostějov"
"760708174","15131","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40801","Přerov"
"760678821","12187","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40819","Šumperk"
"760678822","9517","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40827","Kroměříž"
"761368094","12382","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40835","Uherské Hradiště"
"761216604","21838","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40843","Vsetín"
"760998787","52951","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40851","Zlín"
"761252683","10432","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40860","Bruntál"
"760701415","35640","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40878","Frýdek-Místek"
"760979662","7800","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40886","Karviná"
"760999752","20485","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40894","Nový Jičín"
"760685405","9852","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40908","Opava"
"760993762","68819","verejny","2654","Počet turistů","154","1","5898","17","2012","101","40916","Ostrava-město"
"760687591","4919457","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0101","Praha"
"761100659","43126","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0201","Střední Čechy - západ"
"761253119","101174","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0202","Střední Čechy - jih"
"761238733","39595","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0203","Střední Čechy - Polabí"
"760702451","261108","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0301","Jižní Čechy"
"760975725","75690","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0401","Šumava /Jihočeský kraj/"
"761116683","34839","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0402","Šumava /Plzeňský kraj/"
"761358780","24776","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0501","Český les - Domažlicko (Chodsko)"
"761130020","144877","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0502","Plzeňsko"
"760716958","515255","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0601","Západočeské lázně"
"761120721","23377","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0701","České středohoří a Žatecko"
"761217762","91505","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0702","Krušné hory a Podkrušnohoří"
"761093722","28828","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0703","České Švýcarsko"
"760665003","21426","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0801","Českolipsko"
"761366114","71319","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0802","Jizerské hory"
"760687530","45401","verejny","2654","Počet turistů","154","1","5898","17","2012","427","0901","Český ráj"
"760671537","216890","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1001","Krkonoše a Podkrkonoší"
"760974771","15725","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1101","Kladské pomezí"
"761010485","35766","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1102","Hradecko"
"760700694","13302","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1103","Orlické hory a Podorlicko (Královéhradecko)"
"761219739","9185","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1201","Orlické hory a Podorlicko (Východní Čechy)"
"761368415","20406","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1202","Pardubicko"
"761130930","6052","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1203","Chrudimsko - Hlinecko"
"761097698","3918","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1204","Králický Sněžník"
"761363560","11777","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1205","Českomoravské pomezí"
"760880801","67090","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1301","Vysočina"
"761131474","43933","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1401","Znojemsko a Podyjí"
"760672585","85614","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1402","Pálava a Lednicko - Valtický areál"
"761353709","41026","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1403","Slovácko (Jižní Morava)"
"761252278","259966","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1404","Brno a okolí"
"760710074","21689","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1405","Moravský kras a okolí"
"761011419","12699","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1501","Slovácko (Východní Morava)"
"760978812","9517","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1502","Kroměřížsko"
"760995897","52634","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1503","Zlínsko a Luhačovicko"
"760672587","21838","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1504","Valašsko"
"760687572","84614","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1601","Střední Morava"
"760710255","18622","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1602","Jeseníky - západ"
"760881010","42393","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1701","Beskydy - Valašsko"
"761363634","18417","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1702","Těšínské Slezsko"
"761251817","68685","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1703","Ostravsko"
"760876031","3249","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1704","Poodří - Moravské Kravařsko"
"761238565","9852","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1705","Opavské Slezsko"
"761361250","10432","verejny","2654","Počet turistů","154","1","5898","17","2012","427","1706","Jeseníky - východ"
"761131448","4919457","verejny","2654","Počet turistů","154","1","5898","17","2012","428","01","Praha"
"761100737","183895","verejny","2654","Počet turistů","154","1","5898","17","2012","428","02","Střední Čechy"
"761365624","261108","verejny","2654","Počet turistů","154","1","5898","17","2012","428","03","Jižní Čechy"
"760665080","110529","verejny","2654","Počet turistů","154","1","5898","17","2012","428","04","Šumava"
"760687626","169653","verejny","2654","Počet turistů","154","1","5898","17","2012","428","05","Plzeňsko a Český les"
"760716953","515255","verejny","2654","Počet turistů","154","1","5898","17","2012","428","06","Západočeské lázně"
"761221747","143710","verejny","2654","Počet turistů","154","1","5898","17","2012","428","07","Severozápadní Čechy"
"760663721","92745","verejny","2654","Počet turistů","154","1","5898","17","2012","428","08","Českolipsko a Jizerské hory"
"760665121","45401","verejny","2654","Počet turistů","154","1","5898","17","2012","428","09","Český ráj"
"761236634","216890","verejny","2654","Počet turistů","154","1","5898","17","2012","428","10","Krkonoše a Podkrkonoší"
"760709122","64793","verejny","2654","Počet turistů","154","1","5898","17","2012","428","11","Královéhradecko"
"760679138","51338","verejny","2654","Počet turistů","154","1","5898","17","2012","428","12","Východní Čechy"
"761365846","67090","verejny","2654","Počet turistů","154","1","5898","17","2012","428","13","Vysočina"
"761131857","452228","verejny","2654","Počet turistů","154","1","5898","17","2012","428","14","Jižní Morava"
"760664952","96688","verejny","2654","Počet turistů","154","1","5898","17","2012","428","15","Východní Morava"
"760664713","103236","verejny","2654","Počet turistů","154","1","5898","17","2012","428","16","Střední Morava a Jeseníky"
"760702056","153028","verejny","2654","Počet turistů","154","1","5898","17","2012","428","17","Severní Morava a Slezsko"
"761361158","89661","verejny","2654","Počet turistů","154","1","86","203","2012","65","2101","Benešov"
"760701933","42410","verejny","2654","Počet turistů","154","1","86","203","2012","65","2102","Beroun"
"761235675","20005","verejny","2654","Počet turistů","154","1","86","203","2012","65","2103","Brandýs nad Labem-Stará Boleslav"
"761100642","3379","verejny","2654","Počet turistů","154","1","86","203","2012","65","2104","Čáslav"
"761252709","38773","verejny","2654","Počet turistů","154","1","86","203","2012","65","2105","Černošice"
"761250889","","duverny","2654","Počet turistů","154","1","86","203","2012","65","2106","Český Brod"
"760885935","21019","verejny","2654","Počet turistů","154","1","86","203","2012","65","2107","Dobříš"
"760999842","4544","verejny","2654","Počet turistů","154","1","86","203","2012","65","2108","Hořovice"
"760717128","17658","verejny","2654","Počet turistů","154","1","86","203","2012","65","2109","Kladno"
"761356097","12530","verejny","2654","Počet turistů","154","1","86","203","2012","65","2110","Kolín"
"761220619","8513","verejny","2654","Počet turistů","154","1","86","203","2012","65","2111","Kralupy nad Vltavou"
"760974736","35670","verejny","2654","Počet turistů","154","1","86","203","2012","65","2112","Kutná Hora"
"760672567","5048","verejny","2654","Počet turistů","154","1","86","203","2012","65","2113","Lysá nad Labem"
"760679202","29150","verejny","2654","Počet turistů","154","1","86","203","2012","65","2114","Mělník"
"760709999","28404","verejny","2654","Počet turistů","154","1","86","203","2012","65","2115","Mladá Boleslav"
"761114604","17650","verejny","2654","Počet turistů","154","1","86","203","2012","65","2116","Mnichovo Hradiště"
"760702454","","duverny","2654","Počet turistů","154","1","86","203","2012","65","2117","Neratovice"
"761235676","27571","verejny","2654","Počet turistů","154","1","86","203","2012","65","2118","Nymburk"
"761216660","42751","verejny","2654","Počet turistů","154","1","86","203","2012","65","2119","Poděbrady"
"761093713","40434","verejny","2654","Počet turistů","154","1","86","203","2012","65","2120","Příbram"
"761130451","38577","verejny","2654","Počet turistů","154","1","86","203","2012","65","2121","Rakovník"
"760710000","63111","verejny","2654","Počet turistů","154","1","86","203","2012","65","2122","Říčany"
"761131862","34296","verejny","2654","Počet turistů","154","1","86","203","2012","65","2123","Sedlčany"
"760702045","8925","verejny","2654","Počet turistů","154","1","86","203","2012","65","2124","Slaný"
"760695106","15699","verejny","2654","Počet turistů","154","1","86","203","2012","65","2125","Vlašim"
"761251330","3603","verejny","2654","Počet turistů","154","1","86","203","2012","65","2126","Votice"
"761118655","7139","verejny","2654","Počet turistů","154","1","86","203","2012","65","3101","Blatná"
